Date,TBA Options | Front | 4.0 | ATM | Put | Premium,TBA Options | Front | 4.0 | ATM | Put | Price bpvol,TBA Options | Front | 4.0 | ATM | Put | Cvx-adj yield bpvol,TBA Options | Front | 4.0 | ATM | Put | Strike,TBA Options | Front | 4.0 | ATM | Put | TBA price,TBA Options | Front | 4.0 | ATM | Put | Price delta,TBA Options | Front | 4.0 | ATM | Put | Yield delta,TBA Options | Front | 4.0 | ATM | Put | Vega,TBA Options | Front | 4.0 | ATM | Put | Libor OAS,TBA Options | Front | 4.0 | ATM | Put | Model duration,TBA Options | Front | 4.0 | ATM | Put | Trader duration,TBA Options | Front | 4.0 | ATM | Put | Empirical duration,TBA Options | Front | 4.0 | ATM | Put | Expiry,TBA Options | Front | 4.0 | ATM | Put | Matched Swaption Price 10Y,TBA Options | Front | 4.0 | ATM | Put | Matched Swaption Price 7Y,TBA Options | Front | 4.0 | ATM | Put | Matched Swaption Price 5Y,TBA Options | Front | 4.0 | ATM | Call | Premium,TBA Options | Front | 4.0 | ATM | Call | Price bpvol,TBA Options | Front | 4.0 | ATM | Call | Cvx-adj yield bpvol,TBA Options | Front | 4.0 | ATM | Call | Strike,TBA Options | Front | 4.0 | ATM | Call | TBA price,TBA Options | Front | 4.0 | ATM | Call | Price delta,TBA Options | Front | 4.0 | ATM | Call | Yield delta,TBA Options | Front | 4.0 | ATM | Call | Vega,TBA Options | Front | 4.0 | ATM | Call | Libor OAS,TBA Options | Front | 4.0 | ATM | Call | Model duration,TBA Options | Front | 4.0 | ATM | Call | Trader duration,TBA Options | Front | 4.0 | ATM | Call | Empirical duration,TBA Options | Front | 4.0 | ATM | Call | Expiry,TBA Options | Front | 4.0 | ATM | Call | Matched Swaption Price 10Y,TBA Options | Front | 4.0 | ATM | Call | Matched Swaption Price 7Y,TBA Options | Front | 4.0 | ATM | Call | Matched Swaption Price 5Y
18-Aug-23,0.80648,9.77259,8.7792,91.16406,91.16406,-0.49597,317.68436,0.64966,53.1,5.923,5.58447,6.44011,20230907,91.0002,72.19827,56.19071,0.80648,9.77259,8.7792,91.16406,91.16406,0.50109,-320.96645,0.64966,53.1,5.923,5.58447,6.44011,20230907,91.0002,72.19827,56.19071
21-Aug-23,0.7987,10.13076,8.89152,90.60938,90.60938,-0.49499,322.55084,0.63455,53.4,6.005,5.64852,6.42203,20230907,88.27094,69.39399,53.69826,0.7987,10.13076,8.89152,90.60938,90.60938,0.50251,-327.45239,0.63455,53.4,6.005,5.64852,6.42203,20230907,88.27094,69.39399,53.69826
22-Aug-23,0.73709,9.7568,8.58243,90.67188,90.67188,-0.49485,321.96251,0.60695,54,5.964,5.60708,6.41147,20230907,81.63659,64.04356,49.49881,0.73709,9.7568,8.58243,90.67188,90.67188,0.5028,-327.13439,0.60695,54,5.964,5.60708,6.41147,20230907,81.63659,64.04356,49.49881
23-Aug-23,0.66976,9.20885,8.37551,91.53906,91.53906,-0.49612,315.17652,0.56609,52.7,5.837,5.50989,6.52779,20230907,76.45833,60.33867,46.80219,0.66976,9.20885,8.37551,91.53906,91.53906,0.50167,-318.70008,0.56609,52.7,5.837,5.50989,6.52779,20230907,76.45833,60.33867,46.80219
24-Aug-23,0.64377,9.35685,8.4117,91.26562,91.26562,-0.49594,317.79224,0.54144,54.3,5.9,5.51322,6.47314,20230907,72.74017,57.40348,44.52231,0.64377,9.35685,8.4117,91.26562,91.26562,0.502,-321.6788,0.54144,54.3,5.9,5.51322,6.47314,20230907,72.74017,57.40348,44.52231
25-Aug-23,0.58268,8.97361,8.06165,91.34375,91.34375,-0.49596,318.29878,0.51125,53.5,5.894,5.50749,6.53158,20230907,65.74963,51.25501,39.43777,0.58268,8.97361,8.06165,91.34375,91.34375,0.50212,-322.2526,0.51125,53.5,5.894,5.50749,6.53158,20230907,65.74963,51.25501,39.43777
28-Aug-23,0.51617,8.47203,7.66414,91.58594,91.58594,-0.49648,317.26269,0.47643,52.2,5.864,5.46718,6.48647,20230907,58.61551,45.70894,35.178,0.51617,8.47203,7.66414,91.58594,91.58594,0.50205,-320.81882,0.47643,52.2,5.864,5.46718,6.48647,20230907,58.61551,45.70894,35.178
29-Aug-23,0.46894,8.25594,7.66436,92.21094,92.21094,-0.49776,312.07474,0.43297,49.8,5.771,5.42369,6.5647,20230907,54.58082,43.34528,33.75344,0.46894,8.25594,7.66436,92.21094,92.21094,0.50091,-314.05012,0.43297,49.8,5.771,5.42369,6.5647,20230907,54.58082,43.34528,33.75344
30-Aug-23,0.43323,8.35814,7.75993,92.16406,92.16406,-0.49831,312.23026,0.3951,51.6,5.778,5.42223,6.50504,20230907,50.49579,40.32812,31.51497,0.43323,8.35814,7.75993,92.16406,92.16406,0.50051,-313.61235,0.3951,51.6,5.778,5.42223,6.50504,20230907,50.49579,40.32812,31.51497
31-Aug-23,0.38522,8.29315,7.7671,92.32812,92.32812,-0.499,310.49629,0.351,52.2,5.767,5.40631,6.47045,20230907,45.31193,36.19904,28.28609,0.38522,8.29315,7.7671,92.32812,92.32812,0.49997,-311.1022,0.351,52.2,5.767,5.40631,6.47045,20230907,45.31193,36.19904,28.28609
1-Sep-23,0.30493,7.60344,6.97361,92.03125,92.03125,-0.49838,315.65712,0.30927,50.8,5.843,5.47407,6.28338,20230907,35.16518,27.62666,21.35961,0.30493,7.60344,6.97361,92.03125,92.03125,0.50073,-317.14415,0.30927,50.8,5.843,5.47407,6.28338,20230907,35.16518,27.62666,21.35961
5-Sep-23,0.26009,7.99463,7.14691,91.38281,91.38281,-0.49876,321.80849,0.25731,53.4,5.967,5.5296,6.38299,20230907,29.32702,22.98235,17.74335,0.26009,7.99463,7.14691,91.38281,91.38281,0.50095,-323.22178,0.25731,53.4,5.967,5.5296,6.38299,20230907,29.32702,22.98235,17.74335
6-Sep-23,0.18159,7.90588,7.01955,91.22656,91.22656,-0.49919,323.7394,0.18289,53.4,5.958,5.526,6.39588,20230907,20.33937,15.85691,12.20114,0.18159,7.90588,7.01955,91.22656,91.22656,0.50066,-324.6886,0.18289,53.4,5.958,5.526,6.39588,20230907,20.33937,15.85691,12.20114
7-Sep-23,0.85867,8.36516,7.58095,91.53125,91.53125,-0.49613,316.28566,0.80098,51.2,5.935,5.52645,6.59603,20231005,97.34817,76.309,58.93507,0.85867,8.36516,7.58095,91.53125,91.53125,0.49974,-318.58864,0.80098,51.2,5.935,5.52645,6.59603,20231005,97.34817,76.309,58.93507
8-Sep-23,0.83678,8.35602,7.58668,91.60156,91.60156,-0.49607,315.90324,0.78011,50.3,5.898,5.48905,6.58037,20231005,94.96879,74.43489,57.48617,0.83678,8.35602,7.58668,91.60156,91.60156,0.49996,-318.37998,0.78011,50.3,5.898,5.48905,6.58037,20231005,94.96879,74.43489,57.48617
11-Sep-23,0.82746,8.50451,7.65424,91.39844,91.39844,-0.49578,317.79144,0.77117,50.1,5.913,5.51707,6.56378,20231005,92.3831,72.13838,55.56919,0.82746,8.50451,7.65424,91.39844,91.39844,0.50068,-320.92751,0.77117,50.1,5.913,5.51707,6.56378,20231005,92.3831,72.13838,55.56919
12-Sep-23,0.74577,7.87916,7.12129,91.47656,91.47656,-0.49532,316.43375,0.74728,51.9,5.876,5.50909,6.48858,20231005,83.66872,65.06148,49.97982,0.74577,7.87916,7.12129,91.47656,91.47656,0.50129,-320.24234,0.74728,51.9,5.876,5.50909,6.48858,20231005,83.66872,65.06148,49.97982
13-Sep-23,0.70756,7.68658,6.9762,91.6875,91.6875,-0.49512,315.71725,0.72407,49.9,5.845,5.48427,6.50254,20231005,79.61698,61.42175,46.93109,0.70756,7.68658,6.9762,91.6875,91.6875,0.50164,-319.87466,0.72407,49.9,5.845,5.48427,6.50254,20231005,79.61698,61.42175,46.93109
14-Sep-23,0.68439,7.69009,6.90948,91.53906,91.53906,-0.49447,317.97498,0.70708,49.1,5.892,5.50336,6.36852,20231005,76.26542,57.95517,43.82258,0.68439,7.69009,6.90948,91.53906,91.53906,0.50244,-323.10121,0.70708,49.1,5.892,5.50336,6.36852,20231005,76.26542,57.95517,43.82258
15-Sep-23,0.68027,7.9373,7.06861,91.23438,91.23438,-0.49415,319.53576,0.68673,52,5.973,5.53572,6.47801,20231005,75.28916,57.44799,43.56396,0.68027,7.9373,7.06861,91.23438,91.23438,0.5029,-325.19641,0.68673,52,5.973,5.53572,6.47801,20231005,75.28916,57.44799,43.56396
18-Sep-23,0.64371,7.78739,6.93802,91.27344,91.27344,-0.49407,319.48618,0.66222,51.6,5.95,5.5019,6.37364,20231005,71.25747,54.17899,40.99024,0.64371,7.78739,6.93802,91.27344,91.27344,0.50343,-325.537,0.66222,51.6,5.95,5.5019,6.37364,20231005,71.25747,54.17899,40.99024
19-Sep-23,0.6437,8.13548,7.14937,90.92188,90.92188,-0.49362,322.35849,0.64238,52.1,5.984,5.52845,6.49774,20231005,70.36909,53.67079,40.69974,0.6437,8.13548,7.14937,90.92188,90.92188,0.50402,-329.15304,0.64238,52.1,5.984,5.52845,6.49774,20231005,70.36909,53.67079,40.69974
20-Sep-23,0.57378,7.56848,6.66588,90.97656,90.97656,-0.49337,321.67212,0.61428,52.8,5.961,5.50405,6.47009,20231005,62.90622,47.39145,35.62671,0.57378,7.56848,6.66588,90.97656,90.97656,0.50442,-328.88203,0.61428,52.8,5.961,5.50405,6.47009,20231005,62.90622,47.39145,35.62671
21-Sep-23,0.65615,9.16749,7.83338,90.07031,90.07031,-0.49322,328.16157,0.613,54.2,6.103,5.64434,6.64115,20231005,68.27066,52.43774,39.95483,0.65615,9.16749,7.83338,90.07031,90.07031,0.50472,-335.80988,0.613,54.2,6.103,5.64434,6.64115,20231005,68.27066,52.43774,39.95483
22-Sep-23,0.6218,9.13472,7.86647,90.28125,90.28125,-0.49389,326.82072,0.57855,54.7,6.072,5.60993,6.57094,20231005,65.19838,49.99195,38.04257,0.6218,9.13472,7.86647,90.28125,90.28125,0.50419,-333.6347,0.57855,54.7,6.072,5.60993,6.57094,20231005,65.19838,49.99195,38.04257
25-Sep-23,0.65854,10.33729,8.70972,89.57812,89.57812,-0.49416,331.61253,0.5529,55.1,6.174,5.72007,6.6536,20231005,67.85662,50.77523,37.97281,0.65854,10.33729,8.70972,89.57812,89.57812,0.50437,-338.46717,0.5529,55.1,6.174,5.72007,6.6536,20231005,67.85662,50.77523,37.97281
26-Sep-23,0.61075,10.27983,8.61397,89.29688,89.29688,-0.49454,332.64933,0.51854,58.5,6.223,5.75692,6.63531,20231005,62.8044,46.02973,33.89538,0.61075,10.27983,8.61397,89.29688,89.29688,0.50413,-339.09762,0.51854,58.5,6.223,5.75692,6.63531,20231005,62.8044,46.02973,33.89538
27-Sep-23,0.63127,11.53944,9.3278,88.79688,88.79688,-0.51058,354.0191,0.50981,60.5,6.248,5.78925,6.62958,20231005,60.93022,44.73983,32.99381,0.63127,11.53944,9.3278,88.79688,88.79688,0.48825,-338.53557,0.50981,60.5,6.248,5.78925,6.62958,20231005,60.93022,44.73983,32.99381
28-Sep-23,0.56425,11.26158,8.91312,89.07812,89.07812,-0.50956,361.99424,0.47764,58,6.228,5.73369,6.64947,20231005,53.25298,38.61654,28.20519,0.56425,11.26158,8.91312,89.07812,89.07812,0.4894,-347.67333,0.47764,58,6.228,5.73369,6.64947,20231005,53.25298,38.61654,28.20519
29-Sep-23,0.54236,12.09719,9.59353,89.10156,89.10156,-0.50875,360.79352,0.42664,61.4,6.247,5.72223,6.5477,20231005,51.3507,38.04091,28.23271,0.54236,12.09719,9.59353,89.10156,89.10156,0.49037,-347.75552,0.42664,61.4,6.247,5.72223,6.5477,20231005,51.3507,38.04091,28.23271
2-Oct-23,0.51245,13.31035,10.39348,88.3125,88.3125,-0.50999,0.03641,0.38756,64.1,6.304,6.07868,6.66816,20231005,46.03408,34.34506,25.62567,0.51245,13.31035,10.39348,88.3125,88.3125,0.48956,-0.03495,0.38756,64.1,6.304,6.07868,6.66816,20231005,46.03408,34.34506,25.62567
3-Oct-23,0.45108,14.52074,11.13208,87.25781,87.25781,-0.49641,0.03566,0.31932,68.5,6.389,6.20944,7.3356,20231005,40.0156,30.19611,22.71575,0.45108,14.52074,11.13208,87.25781,87.25781,0.5033,-0.03616,0.31932,68.5,6.389,6.20944,7.3356,20231005,40.0156,30.19611,22.71575
4-Oct-23,0.22246,10.06311,7.78286,87.80469,87.80469,-0.49281,0.03531,0.18052,65.4,6.35,6.22969,7.54432,20231005,24.8253,18.36471,13.61307,0.22246,10.06311,7.78286,87.80469,87.80469,0.50704,-0.03633,0.18052,65.4,6.35,6.22969,7.54432,20231005,24.8253,18.36471,13.61307
5-Oct-23,1.24812,12.34396,9.64934,88.04297,88.04297,-0.4721,0.03356,0.91519,63.6,6.344,6.22927,7.58853,20231106,125.56782,94.78768,71.29861,1.24812,12.34396,9.64934,88.04297,88.04297,0.52318,-0.03719,0.91519,63.6,6.344,6.22927,7.58853,20231106,125.56782,94.78768,71.29861
6-Oct-23,1.19863,12.18761,9.455,87.73828,87.73828,-0.47173,0.03367,0.88862,61.8,6.346,6.24681,7.43322,20231106,120.90488,91.14054,68.48568,1.19863,12.18761,9.455,87.73828,87.73828,0.5237,-0.03738,0.88862,61.8,6.346,6.24681,7.43322,20231106,120.90488,91.14054,68.48568
10-Oct-23,1.14591,11.85255,9.3292,88.4375,88.4375,-0.47252,0.03351,0.86095,62,6.27,6.20073,7.13363,20231106,117.02725,88.26194,66.34398,1.14591,11.85255,9.3292,88.4375,88.4375,0.52351,-0.03713,0.86095,62,6.27,6.20073,7.13363,20231106,117.02725,88.26194,66.34398
11-Oct-23,1.10633,11.7136,9.28619,88.75,88.75,-0.4728,0.03341,0.86537,63.5,6.208,6.18009,7.10072,20231106,109.62435,82.26446,61.62545,1.10633,11.7136,9.28619,88.75,88.75,0.52337,-0.03698,0.86537,63.5,6.208,6.18009,7.10072,20231106,109.62435,82.26446,61.62545
12-Oct-23,1.08961,11.98108,9.34345,87.92188,87.92188,-0.47228,0.03361,0.84681,66.9,6.321,6.28705,7.1556,20231106,106.76409,79.65969,59.41842,1.08961,11.98108,9.34345,87.92188,87.92188,0.52404,-0.03729,0.84681,66.9,6.321,6.28705,7.1556,20231106,106.76409,79.65969,59.41842
13-Oct-23,1.10963,12.52707,9.85587,88.25781,88.25781,-0.47279,0.03348,0.81772,68.6,6.272,6.20878,6.93168,20231106,109.54915,81.07611,60.12074,1.10963,12.52707,9.85587,88.25781,88.25781,0.52368,-0.03708,0.81772,68.6,6.272,6.20878,6.93168,20231106,109.54915,81.07611,60.12074
16-Oct-23,1.05365,12.35732,9.61232,87.70312,87.70312,-0.47251,0.03363,0.79585,70.9,6.339,6.28666,6.94875,20231106,103.24749,75.77259,55.8306,1.05365,12.35732,9.61232,87.70312,87.70312,0.5244,-0.03732,0.79585,70.9,6.339,6.28666,6.94875,20231106,103.24749,75.77259,55.8306
17-Oct-23,1.02304,12.54384,9.58613,86.82031,86.82031,-0.47194,0.03384,0.77444,73.3,6.388,6.39067,6.87811,20231106,98.8766,72.70795,53.65597,1.02304,12.54384,9.58613,86.82031,86.82031,0.52511,-0.03766,0.77444,73.3,6.388,6.39067,6.87811,20231106,98.8766,72.70795,53.65597
18-Oct-23,0.97713,12.50218,9.4733,86.32812,86.32812,-0.47179,0.03393,0.74807,76,6.397,6.4704,6.87321,20231106,93.9944,69.90784,52.0369,0.97713,12.50218,9.4733,86.32812,86.32812,0.52541,-0.03778,0.74807,76,6.397,6.4704,6.87321,20231106,93.9944,69.90784,52.0369
19-Oct-23,1.0096,13.53138,10.15593,85.76562,85.76562,-0.47186,0.03403,0.72126,77.9,6.448,6.63398,6.85089,20231106,96.59851,71.70716,53.28909,1.0096,13.53138,10.15593,85.76562,85.76562,0.52549,-0.0379,0.72126,77.9,6.448,6.63398,6.85089,20231106,96.59851,71.70716,53.28909
20-Oct-23,1.00235,14.01414,10.55969,85.85938,85.85938,-0.47253,0.03399,0.68855,81.8,6.469,6.64965,6.67499,20231106,96.56299,72.45512,54.26431,1.00235,14.01414,10.55969,85.85938,85.85938,0.52497,-0.03776,0.68855,81.8,6.469,6.64965,6.67499,20231106,96.56299,72.45512,54.26431
23-Oct-23,0.91955,13.42181,10.19123,86.21875,86.21875,-0.47363,0.03395,0.65996,85.8,6.472,6.55308,6.6339,20231106,88.50656,66.36677,49.68324,0.91955,13.42181,10.19123,86.21875,86.21875,0.5243,-0.03758,0.65996,85.8,6.472,6.55308,6.6339,20231106,88.50656,66.36677,49.68324
24-Oct-23,0.85157,13.06673,9.94168,86.4375,86.4375,-0.47465,0.03404,0.62583,83.2,6.46,6.48728,6.65996,20231106,81.9188,61.32304,45.85817,0.85157,13.06673,9.94168,86.4375,86.4375,0.52343,-0.03753,0.62583,83.2,6.46,6.48728,6.65996,20231106,81.9188,61.32304,45.85817
25-Oct-23,0.83389,13.68715,10.26956,85.69531,85.69531,-0.47583,0.0343,0.59267,84.5,6.532,6.56094,6.64473,20231106,79.45992,59.47267,44.46386,0.83389,13.68715,10.26956,85.69531,85.69531,0.5224,-0.03766,0.59267,84.5,6.532,6.56094,6.64473,20231106,79.45992,59.47267,44.46386
26-Oct-23,0.78481,13.6359,10.37904,86.53125,86.53125,-0.47788,0.03429,0.55183,81.4,6.484,6.49039,6.85053,20231106,75.56184,56.05377,41.62824,0.78481,13.6359,10.37904,86.53125,86.53125,0.52049,-0.03735,0.55183,81.4,6.484,6.49039,6.85053,20231106,75.56184,56.05377,41.62824
27-Oct-23,0.76021,14.27245,10.8594,86.48438,86.48438,-0.47993,0.03443,0.51014,82.6,6.525,6.49972,6.84052,20231106,73.31018,54.67267,40.75574,0.76021,14.27245,10.8594,86.48438,86.48438,0.5186,-0.03721,0.51014,82.6,6.525,6.49972,6.84052,20231106,73.31018,54.67267,40.75574
30-Oct-23,0.70777,14.56279,11.05682,86.40625,86.40625,-0.48209,0.03463,0.46643,82.5,6.507,6.50217,6.76605,20231106,68.14956,50.92563,38.01782,0.70777,14.56279,11.05682,86.40625,86.40625,0.51688,-0.03713,0.46643,82.5,6.507,6.50217,6.76605,20231106,68.14956,50.92563,38.01782
31-Oct-23,0.60036,13.79506,10.47993,86.49219,86.49219,-0.48426,0.0348,0.41673,81.9,6.515,6.47659,6.81068,20231106,57.80881,43.4195,32.54162,0.60036,13.79506,10.47993,86.49219,86.49219,0.51486,-0.037,0.41673,81.9,6.515,6.47659,6.81068,20231106,57.80881,43.4195,32.54162
1-Nov-23,0.46613,12.24084,9.42381,87.375,87.375,-0.49021,0.03512,0.35931,74.7,6.498,6.48273,7.04878,20231106,45.28325,33.93714,25.38726,0.46613,12.24084,9.42381,87.375,87.375,0.50906,-0.03647,0.35931,74.7,6.498,6.48273,7.04878,20231106,45.28325,33.93714,25.38726
2-Nov-23,0.3551,11.32003,8.84461,88.14062,88.14062,-0.4924,0.03506,0.23903,72.9,6.377,6.3657,6.8075,20231106,42.20928,31.97485,24.11406,0.3551,11.32003,8.84461,88.14062,88.14062,0.50701,-0.0361,0.23903,72.9,6.377,6.3657,6.8075,20231106,42.20928,31.97485,24.11406
3-Nov-23,0.21315,9.51338,7.55829,89.01562,89.01562,-0.49485,0.035,0.16916,69,6.321,6.30664,6.87868,20231106,25.68714,19.18745,14.32039,0.21315,9.51338,7.55829,89.01562,89.01562,0.50471,-0.03569,0.16916,69,6.321,6.30664,6.87868,20231106,25.68714,19.18745,14.32039
6-Nov-23,1.05635,10.39974,8.20624,88.41797,88.41797,-0.47913,0.03389,0.85788,71.4,6.397,6.34999,6.82446,20231206,113.93671,85.52398,64.01663,1.05635,10.39974,8.20624,88.41797,88.41797,0.51645,-0.03653,0.85788,71.4,6.397,6.34999,6.82446,20231206,113.93671,85.52398,64.01663
7-Nov-23,1.00294,10.05143,8.03468,88.98828,88.98828,-0.47957,0.0337,0.83193,71.1,6.324,6.27745,6.87354,20231206,109.3519,81.9686,61.29631,1.00294,10.05143,8.03468,88.98828,88.98828,0.51616,-0.03627,0.83193,71.1,6.324,6.27745,6.87354,20231206,109.3519,81.9686,61.29631
8-Nov-23,0.97088,9.94514,8.00486,89.3125,89.3125,-0.47981,0.03361,0.80838,70.9,6.263,6.26516,7.03295,20231206,106.35887,79.84982,59.7888,0.97088,9.94514,8.00486,89.3125,89.3125,0.51607,-0.03614,0.80838,70.9,6.263,6.26516,7.03295,20231206,106.35887,79.84982,59.7888
9-Nov-23,0.96122,10.20191,8.06867,88.54688,88.54688,-0.47923,0.03387,0.79382,72.7,6.335,5.94252,6.9725,20231206,103.83448,78.06642,58.51491,0.96122,10.20191,8.06867,88.54688,88.54688,0.51679,-0.03652,0.79382,72.7,6.335,5.94252,6.9725,20231206,103.83448,78.06642,58.51491
10-Nov-23,0.95062,10.3877,8.20618,88.48438,88.48438,-0.47925,0.03388,0.77186,73.2,6.305,5.93464,6.90171,20231206,102.5724,76.91501,57.54907,0.95062,10.3877,8.20618,88.48438,88.48438,0.51692,-0.03655,0.77186,73.2,6.305,5.93464,6.90171,20231206,102.5724,76.91501,57.54907
13-Nov-23,0.93658,10.54552,8.32482,88.47656,88.47656,-0.47986,0.03395,0.74895,72.1,6.3,5.90241,7.02714,20231206,101.01402,75.79978,56.74118,0.93658,10.54552,8.32482,88.47656,88.47656,0.51675,-0.03656,0.74895,72.1,6.3,5.90241,7.02714,20231206,101.01402,75.79978,56.74118
14-Nov-23,0.84545,9.6638,7.85774,90,90,-0.48054,0.03357,0.71621,63.3,6.168,5.80822,7.22791,20231206,93.27955,69.90903,52.26833,0.84545,9.6638,7.85774,90,90,0.51622,-0.03607,0.71621,63.3,6.168,5.80822,7.22791,20231206,93.27955,69.90903,52.26833
15-Nov-23,0.82175,9.79852,7.84671,89.28906,89.28906,-0.48015,0.03379,0.69729,67.2,6.255,5.85338,7.25851,20231206,89.62281,66.61614,49.50791,0.82175,9.79852,7.84671,89.28906,89.28906,0.51676,-0.03637,0.69729,67.2,6.255,5.85338,7.25851,20231206,89.62281,66.61614,49.50791
16-Nov-23,0.76998,9.45442,7.67947,89.96875,89.96875,-0.48052,0.03359,0.66764,64.3,6.192,6.06741,7.19308,20231206,84.93596,63.2181,47.0261,0.76998,9.45442,7.67947,89.96875,89.96875,0.51653,-0.03611,0.66764,64.3,6.192,6.06741,7.19308,20231206,84.93596,63.2181,47.0261
17-Nov-23,0.74649,9.52059,7.7487,90.14062,90.14062,-0.48067,0.0336,0.64133,61.8,6.149,6.01381,7.14957,20231206,82.31302,61.45398,45.82449,0.74649,9.52059,7.7487,90.14062,90.14062,0.51653,-0.03611,0.64133,61.8,6.149,6.01381,7.14957,20231206,82.31302,61.45398,45.82449
20-Nov-23,0.68714,9.14767,7.4572,90.15625,90.15625,-0.48113,0.03359,0.61326,63.8,6.139,5.99767,7.25462,20231206,75.98671,56.88706,42.50316,0.68714,9.14767,7.4572,90.15625,90.15625,0.51651,-0.03606,0.61326,63.8,6.139,5.99767,7.25462,20231206,75.98671,56.88706,42.50316
21-Nov-23,0.64739,9.02369,7.36537,90.29688,90.29688,-0.48167,0.03363,0.58468,62,6.14,5.99601,7.36425,20231206,71.63296,54.07592,40.64431,0.64739,9.02369,7.36537,90.29688,90.29688,0.51612,-0.03604,0.58468,62,6.14,5.99601,7.36425,20231206,71.63296,54.07592,40.64431
22-Nov-23,0.59671,8.77269,7.15143,90.22656,90.22656,-0.48244,0.0337,0.55504,63.8,6.134,5.98419,7.40414,20231206,65.98746,49.67839,37.26944,0.59671,8.77269,7.15143,90.22656,90.22656,0.5155,-0.03601,0.55504,63.8,6.134,5.98419,7.40414,20231206,65.98746,49.67839,37.26944
24-Nov-23,0.58362,9.14875,7.37803,89.72656,89.72656,-0.48347,0.03395,0.52584,66.5,6.214,5.97174,7.39907,20231206,64.03574,48.75449,36.86962,0.58362,9.14875,7.37803,89.72656,89.72656,0.51476,-0.03615,0.52584,66.5,6.214,5.97174,7.39907,20231206,64.03574,48.75449,36.86962
27-Nov-23,0.52384,8.71641,7.13166,90.32812,90.32812,-0.48518,0.03381,0.4881,65.3,6.11,5.90703,7.28029,20231206,58.21827,44.47666,33.71212,0.52384,8.71641,7.13166,90.32812,90.32812,0.51349,-0.03578,0.4881,65.3,6.11,5.90703,7.28029,20231206,58.21827,44.47666,33.71212
28-Nov-23,0.48821,8.73457,7.21703,90.72656,90.72656,-0.48684,0.03374,0.44902,64.6,6.096,5.90191,7.26468,20231206,54.80454,41.98091,31.87461,0.48821,8.73457,7.21703,90.72656,90.72656,0.51198,-0.03548,0.44902,64.6,6.096,5.90191,7.26468,20231206,54.80454,41.98091,31.87461
29-Nov-23,0.4353,8.48758,7.09847,91.17969,91.17969,-0.48855,0.03362,0.40728,64.9,6.042,5.87408,7.29757,20231206,49.42593,37.95148,28.86116,0.4353,8.48758,7.09847,91.17969,91.17969,0.51042,-0.03512,0.40728,64.9,6.042,5.87408,7.29757,20231206,49.42593,37.95148,28.86116
30-Nov-23,0.39395,8.62071,7.11979,90.82031,90.82031,-0.48988,0.034,0.36728,64.4,6.143,5.9126,7.13729,20231206,44.19022,34.02413,25.92307,0.39395,8.62071,7.11979,90.82031,90.82031,0.50924,-0.03535,0.36728,64.4,6.143,5.9126,7.13729,20231206,44.19022,34.02413,25.92307
1-Dec-23,0.37942,9.48791,8.01411,91.75781,91.75781,-0.49213,0.03374,0.31401,59.7,6.008,5.83057,7.03093,20231206,43.38022,34.48924,26.83968,0.37942,9.48791,8.01411,91.75781,91.75781,0.50713,-0.03477,0.31401,59.7,6.008,5.83057,7.03093,20231206,43.38022,34.48924,26.83968
4-Dec-23,0.29125,8.96092,7.48709,91.29688,91.29688,-0.49778,0.03433,0.24532,63.2,6.09,5.86288,7.08875,20231206,34.68821,27.52939,21.40434,0.29125,8.96092,7.48709,91.29688,91.29688,0.50193,-0.03462,0.24532,63.2,6.09,5.86288,7.08875,20231206,34.68821,27.52939,21.40434
5-Dec-23,0.19769,8.5391,7.27653,91.95312,91.95312,-0.49881,0.03397,0.17149,63.3,5.945,5.78379,6.89594,20231206,23.9809,18.74054,14.42129,0.19769,8.5391,7.27653,91.95312,91.95312,0.50104,-0.03413,0.17149,63.3,5.945,5.78379,6.89594,20231206,23.9809,18.74054,14.42129
6-Dec-23,1.00912,9.28724,8.08571,92.46484,92.46484,-0.49284,0.03304,0.78683,60.5,5.83,5.69854,6.93628,20240109,124.01174,97.7521,75.60768,1.00912,9.28724,8.08571,92.46484,92.46484,0.50213,-0.03366,0.78683,60.5,5.83,5.69854,6.93628,20240109,124.01174,97.7521,75.60768
7-Dec-23,1.02431,9.64175,8.3961,92.51953,92.51953,-0.50093,0.03359,0.76468,59.6,5.859,5.71189,6.93472,20240109,126.19752,99.74508,77.28382,1.02431,9.64175,8.3961,92.51953,92.51953,0.49419,-0.03314,0.76468,59.6,5.859,5.71189,6.93472,20240109,126.19752,99.74508,77.28382
8-Dec-23,0.97822,9.48027,8.09287,92.06641,92.06641,-0.49986,0.03403,0.75811,56.1,5.896,5.72753,6.59341,20240109,117.98812,92.14118,70.84827,0.97822,9.48027,8.09287,92.06641,92.06641,0.4954,-0.03372,0.75811,56.1,5.896,5.72753,6.59341,20240109,117.98812,92.14118,70.84827
11-Dec-23,0.94235,9.3765,7.99503,91.96094,91.96094,-0.5,0.03404,0.73947,59.5,5.828,5.74199,6.60369,20240109,113.6905,88.23483,67.56525,0.94235,9.3765,7.99503,91.96094,91.96094,0.4957,-0.03374,0.73947,59.5,5.828,5.74199,6.60369,20240109,113.6905,88.23483,67.56525
